Java HotSpot(TM) 64-Bit Server VM (25.291-b10) for bsd-amd64 JRE (1.8.0_291-b10), built on Apr  8 2021 02:17:24 by "java_re" with gcc 4.2.1 Compatible Apple LLVM 11.0.0 (clang-1100.0.33.17)
Memory: 4k page, physical 16777216k(107496k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=314572800 -XX:MaxHeapSize=314572800 -XX:MaxNewSize=209715200 -XX:MaxTenuringThreshold=15 -XX:NewSize=209715200 -XX:OldPLABSize=16 -XX:PretenureSizeThreshold=20971520 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=2 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:+UseParNewGC 
149.866: [GC (Allocation Failure) 149.866: [ParNew: 124884K->0K(153600K), 0.0009795 secs] 125839K->954K(256000K), 0.0012022 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
150.875: [GC (Allocation Failure) 150.875: [ParNew: 94164K->10240K(153600K), 0.0014139 secs] 95119K->11194K(256000K), 0.0016243 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
151.890: [GC (Allocation Failure) 151.891: [ParNew: 104404K->10240K(153600K), 0.0013219 secs] 105359K->11194K(256000K), 0.0019095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
152.903: [GC (Allocation Failure) 152.903: [ParNew: 104404K->10240K(153600K), 0.0012970 secs] 105359K->11194K(256000K), 0.0014560 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
153.917: [GC (Allocation Failure) 153.917: [ParNew: 104404K->0K(153600K), 0.0008912 secs] 105359K->954K(256000K), 0.0010327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
154.927: [GC (Allocation Failure) 154.928: [ParNew: 94164K->10240K(153600K), 0.0011521 secs] 95119K->11194K(256000K), 0.0013236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
155.940: [GC (Allocation Failure) 155.940: [ParNew: 104404K->20480K(153600K), 0.0023108 secs] 105359K->21434K(256000K), 0.0024473 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
156.951: [GC (Allocation Failure) 156.951: [ParNew: 114644K->30720K(153600K), 0.0036704 secs] 115599K->31674K(256000K), 0.0038212 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
158.974: [GC (Allocation Failure) 158.974: [ParNew: 124884K->0K(153600K), 0.0009771 secs] 125839K->954K(256000K), 0.0011562 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
159.986: [GC (Allocation Failure) 159.986: [ParNew: 94164K->10240K(153600K), 0.0021650 secs] 95119K->11194K(256000K), 0.0028975 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
161.003: [GC (Allocation Failure) 161.003: [ParNew: 104404K->10240K(153600K), 0.0021680 secs] 105359K->11194K(256000K), 0.0024390 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
162.021: [GC (Allocation Failure) 162.021: [ParNew: 104404K->10240K(153600K), 0.0026124 secs] 105359K->11194K(256000K), 0.0028830 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
163.037: [GC (Allocation Failure) 163.037: [ParNew: 104404K->0K(153600K), 0.0020920 secs] 105359K->954K(256000K), 0.0022915 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
164.054: [GC (Allocation Failure) 164.054: [ParNew: 94164K->10240K(153600K), 0.0016776 secs] 95119K->11194K(256000K), 0.0019409 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
165.070: [GC (Allocation Failure) 165.071: [ParNew: 104404K->20480K(153600K), 0.0027805 secs] 105359K->21434K(256000K), 0.0030177 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
166.089: [GC (Allocation Failure) 166.089: [ParNew: 114644K->30720K(153600K), 0.0040177 secs] 115599K->31674K(256000K), 0.0042647 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
168.114: [GC (Allocation Failure) 168.198: [ParNew: 124884K->0K(153600K), 0.0011024 secs] 125839K->954K(256000K), 0.0858749 secs] [Times: user=0.01 sys=0.00, real=0.09 secs] 
169.209: [GC (Allocation Failure) 169.209: [ParNew: 94164K->10240K(153600K), 0.0049207 secs] 95119K->11194K(256000K), 0.0051243 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
170.227: [GC (Allocation Failure) 170.227: [ParNew: 104404K->10240K(153600K), 0.0046741 secs] 105359K->11194K(256000K), 0.0049197 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
171.249: [GC (Allocation Failure) 171.249: [ParNew: 104404K->10240K(153600K), 0.0022084 secs] 105359K->11194K(256000K), 0.0024631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
172.269: [GC (Allocation Failure) 172.269: [ParNew: 104404K->0K(153600K), 0.0011981 secs] 105359K->954K(256000K), 0.0014056 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
173.287: [GC (Allocation Failure) 173.287: [ParNew: 94164K->10240K(153600K), 0.0020471 secs] 95119K->11194K(256000K), 0.0023125 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
174.305: [GC (Allocation Failure) 174.306: [ParNew: 104404K->20480K(153600K), 0.0062444 secs] 105359K->21434K(256000K), 0.0065145 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
175.325: [GC (Allocation Failure) 175.325: [ParNew: 114644K->30720K(153600K), 0.0042579 secs] 115599K->31674K(256000K), 0.0045383 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
177.346: [GC (Allocation Failure) 177.347: [ParNew: 124884K->0K(153600K), 0.0019422 secs] 125839K->954K(256000K), 0.0031877 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
178.361: [GC (Allocation Failure) 178.361: [ParNew: 94164K->10240K(153600K), 0.0020793 secs] 95119K->11194K(256000K), 0.0023637 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
179.381: [GC (Allocation Failure) 179.381: [ParNew: 104404K->10240K(153600K), 0.0020851 secs] 105359K->11194K(256000K), 0.0023745 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
180.398: [GC (Allocation Failure) 180.398: [ParNew: 104404K->10240K(153600K), 0.0021143 secs] 105359K->11194K(256000K), 0.0024164 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
181.413: [GC (Allocation Failure) 181.413: [ParNew: 104404K->0K(153600K), 0.0015821 secs] 105359K->954K(256000K), 0.0018204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
182.431: [GC (Allocation Failure) 182.431: [ParNew: 94164K->10240K(153600K), 0.0020574 secs] 95119K->11194K(256000K), 0.0023143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
183.445: [GC (Allocation Failure) 183.445: [ParNew: 104404K->20480K(153600K), 0.0016721 secs] 105359K->21434K(256000K), 0.0018069 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
184.462: [GC (Allocation Failure) 184.463: [ParNew: 114644K->30720K(153600K), 0.0088274 secs] 115599K->31674K(256000K), 0.0095082 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
186.488: [GC (Allocation Failure) 186.488: [ParNew: 124884K->0K(153600K), 0.0014942 secs] 125839K->954K(256000K), 0.0017949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
187.504: [GC (Allocation Failure) 187.504: [ParNew: 94164K->10240K(153600K), 0.0021013 secs] 95119K->11194K(256000K), 0.0023945 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
188.522: [GC (Allocation Failure) 188.522: [ParNew: 104404K->10240K(153600K), 0.0011760 secs] 105359K->11194K(256000K), 0.0013790 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
189.531: [GC (Allocation Failure) 189.531: [ParNew: 104404K->10240K(153600K), 0.0010873 secs] 105359K->11194K(256000K), 0.0011875 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
190.546: [GC (Allocation Failure) 190.546: [ParNew: 104404K->0K(153600K), 0.0020028 secs] 105359K->954K(256000K), 0.0025485 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
191.573: [GC (Allocation Failure) 191.573: [ParNew: 94164K->10240K(153600K), 0.0008061 secs] 95119K->11194K(256000K), 0.0009054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
192.586: [GC (Allocation Failure) 192.586: [ParNew: 104404K->20480K(153600K), 0.0032024 secs] 105359K->21434K(256000K), 0.0033892 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
193.604: [GC (Allocation Failure) 193.604: [ParNew: 114644K->30720K(153600K), 0.0036251 secs] 115599K->31674K(256000K), 0.0037778 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
195.625: [GC (Allocation Failure) 195.626: [ParNew: 124884K->0K(153600K), 0.0006638 secs] 125839K->954K(256000K), 0.0007895 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
196.639: [GC (Allocation Failure) 196.639: [ParNew: 94164K->10240K(153600K), 0.0021609 secs] 95119K->11194K(256000K), 0.0024411 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
197.659: [GC (Allocation Failure) 197.659: [ParNew: 104404K->10240K(153600K), 0.0020335 secs] 105359K->11194K(256000K), 0.0023119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
198.676: [GC (Allocation Failure) 198.676: [ParNew: 104404K->10240K(153600K), 0.0023489 secs] 105359K->11194K(256000K), 0.0029949 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
199.691: [GC (Allocation Failure) 199.691: [ParNew: 104404K->0K(153600K), 0.0007642 secs] 105359K->954K(256000K), 0.0008998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
200.704: [GC (Allocation Failure) 200.704: [ParNew: 94164K->10240K(153600K), 0.0014863 secs] 95119K->11194K(256000K), 0.0016956 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
201.719: [GC (Allocation Failure) 201.719: [ParNew: 104404K->20480K(153600K), 0.0029934 secs] 105359K->21434K(256000K), 0.0032399 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
202.738: [GC (Allocation Failure) 202.738: [ParNew: 114644K->30720K(153600K), 0.0039883 secs] 115599K->31674K(256000K), 0.0042147 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
204.755: [GC (Allocation Failure) 204.755: [ParNew: 124884K->0K(153600K), 0.0014226 secs] 125839K->954K(256000K), 0.0016929 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
205.774: [GC (Allocation Failure) 205.774: [ParNew: 94164K->10240K(153600K), 0.0021130 secs] 95119K->11194K(256000K), 0.0025398 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
206.792: [GC (Allocation Failure) 206.792: [ParNew: 104404K->10240K(153600K), 0.0021182 secs] 105359K->11194K(256000K), 0.0023890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
207.811: [GC (Allocation Failure) 207.811: [ParNew: 104404K->10240K(153600K), 0.0020707 secs] 105359K->11194K(256000K), 0.0023374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
208.829: [GC (Allocation Failure) 208.829: [ParNew: 104404K->0K(153600K), 0.0012285 secs] 105359K->954K(256000K), 0.0014458 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
209.846: [GC (Allocation Failure) 209.846: [ParNew: 94164K->10240K(153600K), 0.0033646 secs] 95119K->11194K(256000K), 0.0036050 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
210.863: [GC (Allocation Failure) 210.863: [ParNew: 104404K->20480K(153600K), 0.0032298 secs] 105359K->21434K(256000K), 0.0034119 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
211.877: [GC (Allocation Failure) 211.878: [ParNew: 114644K->30720K(153600K), 0.0034244 secs] 115599K->31674K(256000K), 0.0040113 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
213.900: [GC (Allocation Failure) 213.900: [ParNew: 124884K->0K(153600K), 0.0017937 secs] 125839K->954K(256000K), 0.0021105 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
214.913: [GC (Allocation Failure) 214.913: [ParNew: 94164K->10240K(153600K), 0.0026380 secs] 95119K->11194K(256000K), 0.0027870 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
215.927: [GC (Allocation Failure) 215.927: [ParNew: 104404K->10240K(153600K), 0.0012589 secs] 105359K->11194K(256000K), 0.0014780 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
216.939: [GC (Allocation Failure) 216.939: [ParNew: 104404K->10240K(153600K), 0.0038282 secs] 105359K->11194K(256000K), 0.0042063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
217.956: [GC (Allocation Failure) 217.956: [ParNew: 104404K->0K(153600K), 0.0015380 secs] 105359K->954K(256000K), 0.0017391 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
218.974: [GC (Allocation Failure) 218.974: [ParNew: 94164K->10240K(153600K), 0.0021220 secs] 95119K->11194K(256000K), 0.0023992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
219.990: [GC (Allocation Failure) 219.990: [ParNew: 104404K->20480K(153600K), 0.0036662 secs] 105359K->21434K(256000K), 0.0039185 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
221.011: [GC (Allocation Failure) 221.012: [ParNew: 114644K->30720K(153600K), 0.0048118 secs] 115599K->31674K(256000K), 0.0054745 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
223.034: [GC (Allocation Failure) 223.034: [ParNew: 124884K->0K(153600K), 0.0013331 secs] 125839K->954K(256000K), 0.0015788 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
224.049: [GC (Allocation Failure) 224.049: [ParNew: 94164K->10240K(153600K), 0.0021486 secs] 95119K->11194K(256000K), 0.0024238 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
225.065: [GC (Allocation Failure) 225.066: [ParNew: 104404K->10240K(153600K), 0.0021124 secs] 105359K->11194K(256000K), 0.0023940 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
226.082: [GC (Allocation Failure) 226.082: [ParNew: 104404K->10240K(153600K), 0.0020951 secs] 105359K->11194K(256000K), 0.0023546 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
227.097: [GC (Allocation Failure) 227.097: [ParNew: 104404K->0K(153600K), 0.0007024 secs] 105359K->954K(256000K), 0.0008432 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
228.107: [GC (Allocation Failure) 228.108: [ParNew: 94164K->10240K(153600K), 0.0012773 secs] 95119K->11194K(256000K), 0.0016757 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
229.122: [GC (Allocation Failure) 229.122: [ParNew: 104404K->20480K(153600K), 0.0022966 secs] 105359K->21434K(256000K), 0.0024442 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
230.139: [GC (Allocation Failure) 230.139: [ParNew: 114644K->30720K(153600K), 0.0044813 secs] 115599K->31674K(256000K), 0.0047191 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
232.163: [GC (Allocation Failure) 232.163: [ParNew: 124884K->0K(153600K), 0.0015382 secs] 125839K->954K(256000K), 0.0017887 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
233.180: [GC (Allocation Failure) 233.180: [ParNew: 94164K->10240K(153600K), 0.0020688 secs] 95119K->11194K(256000K), 0.0023751 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
234.199: [GC (Allocation Failure) 234.199: [ParNew: 104404K->10240K(153600K), 0.0021296 secs] 105359K->11194K(256000K), 0.0023887 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
235.216: [GC (Allocation Failure) 235.217: [ParNew: 104404K->10240K(153600K), 0.0020783 secs] 105359K->11194K(256000K), 0.0023332 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
236.235: [GC (Allocation Failure) 236.235: [ParNew: 104404K->0K(153600K), 0.0010314 secs] 105359K->954K(256000K), 0.0012299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
237.248: [GC (Allocation Failure) 237.248: [ParNew: 94164K->10240K(153600K), 0.0023427 secs] 95119K->11194K(256000K), 0.0025732 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
238.262: [GC (Allocation Failure) 238.262: [ParNew: 104404K->20480K(153600K), 0.0026828 secs] 105359K->21434K(256000K), 0.0028387 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
239.276: [GC (Allocation Failure) 239.276: [ParNew: 114644K->30720K(153600K), 0.0062614 secs] 115599K->31674K(256000K), 0.0064074 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
241.296: [GC (Allocation Failure) 241.296: [ParNew: 124884K->0K(153600K), 0.0009952 secs] 125839K->954K(256000K), 0.0010912 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
242.305: [GC (Allocation Failure) 242.305: [ParNew: 94164K->10240K(153600K), 0.0013044 secs] 95119K->11194K(256000K), 0.0021369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
243.316: [GC (Allocation Failure) 243.316: [ParNew: 104404K->10240K(153600K), 0.0055994 secs] 105359K->11194K(256000K), 0.0057567 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
244.332: [GC (Allocation Failure) 244.332: [ParNew: 104404K->10240K(153600K), 0.0015137 secs] 105359K->11194K(256000K), 0.0016653 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
245.343: [GC (Allocation Failure) 245.343: [ParNew: 104404K->0K(153600K), 0.0006648 secs] 105359K->954K(256000K), 0.0007984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
246.354: [GC (Allocation Failure) 246.354: [ParNew: 94164K->10240K(153600K), 0.0013489 secs] 95119K->11194K(256000K), 0.0014928 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
247.362: [GC (Allocation Failure) 247.362: [ParNew: 104404K->20480K(153600K), 0.0076425 secs] 105359K->21434K(256000K), 0.0077752 secs] [Times: user=0.03 sys=0.01, real=0.01 secs] 
248.383: [GC (Allocation Failure) 248.383: [ParNew: 114644K->30720K(153600K), 0.0153594 secs] 115599K->31674K(256000K), 0.0156668 secs] [Times: user=0.05 sys=0.01, real=0.02 secs] 
250.423: [GC (Allocation Failure) 250.423: [ParNew: 124884K->0K(153600K), 0.0007122 secs] 125839K->954K(256000K), 0.0008193 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
251.437: [GC (Allocation Failure) 251.437: [ParNew: 94164K->10240K(153600K), 0.0015395 secs] 95119K->11194K(256000K), 0.0016852 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
252.447: [GC (Allocation Failure) 252.447: [ParNew: 104404K->10240K(153600K), 0.0008720 secs] 105359K->11194K(256000K), 0.0009702 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
253.458: [GC (Allocation Failure) 253.458: [ParNew: 104404K->10240K(153600K), 0.0034403 secs] 105359K->11194K(256000K), 0.0035960 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
254.478: [GC (Allocation Failure) 254.478: [ParNew: 104404K->0K(153600K), 0.0010690 secs] 105359K->954K(256000K), 0.0015959 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
255.494: [GC (Allocation Failure) 255.494: [ParNew: 94164K->10240K(153600K), 0.0021368 secs] 95119K->11194K(256000K), 0.0023592 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
256.508: [GC (Allocation Failure) 256.508: [ParNew: 104404K->20480K(153600K), 0.0021451 secs] 105359K->21434K(256000K), 0.0023155 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
257.524: [GC (Allocation Failure) 257.524: [ParNew: 114644K->30720K(153600K), 0.0067892 secs] 115599K->31674K(256000K), 0.0069981 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
259.544: [GC (Allocation Failure) 259.544: [ParNew: 124884K->0K(153600K), 0.0018686 secs] 125839K->954K(256000K), 0.0021874 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
260.565: [GC (Allocation Failure) 260.565: [ParNew: 94164K->10240K(153600K), 0.0024395 secs] 95119K->11194K(256000K), 0.0031109 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
261.581: [GC (Allocation Failure) 261.581: [ParNew: 104404K->10240K(153600K), 0.0041737 secs] 105359K->11194K(256000K), 0.0043806 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
262.601: [GC (Allocation Failure) 262.601: [ParNew: 104404K->10240K(153600K), 0.0020981 secs] 105359K->11194K(256000K), 0.0024029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
263.617: [GC (Allocation Failure) 263.617: [ParNew: 104404K->0K(153600K), 0.0009221 secs] 105359K->954K(256000K), 0.0010510 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
264.634: [GC (Allocation Failure) 264.634: [ParNew: 94164K->10240K(153600K), 0.0022017 secs] 95119K->11194K(256000K), 0.0024015 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
265.646: [GC (Allocation Failure) 265.646: [ParNew: 104404K->20480K(153600K), 0.0045327 secs] 105359K->21434K(256000K), 0.0047210 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
266.664: [GC (Allocation Failure) 266.664: [ParNew: 114644K->30720K(153600K), 0.0081948 secs] 115599K->31674K(256000K), 0.0087505 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
268.690: [GC (Allocation Failure) 268.690: [ParNew: 124884K->0K(153600K), 0.0010735 secs] 125839K->954K(256000K), 0.0013505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
269.706: [GC (Allocation Failure) 269.706: [ParNew: 94164K->10240K(153600K), 0.0007179 secs] 95119K->11194K(256000K), 0.0007895 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
270.731: [GC (Allocation Failure) 270.731: [ParNew: 104404K->10240K(153600K), 0.0014357 secs] 105359K->11194K(256000K), 0.0015710 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
271.746: [GC (Allocation Failure) 271.746: [ParNew: 104404K->10240K(153600K), 0.0009471 secs] 105359K->11194K(256000K), 0.0010537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
272.752: [GC (Allocation Failure) 272.752: [ParNew: 104404K->0K(153600K), 0.0005166 secs] 105359K->954K(256000K), 0.0005988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
273.760: [GC (Allocation Failure) 273.760: [ParNew: 94164K->10240K(153600K), 0.0008106 secs] 95119K->11194K(256000K), 0.0009062 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
274.770: [GC (Allocation Failure) 274.770: [ParNew: 104404K->20480K(153600K), 0.0020944 secs] 105359K->21434K(256000K), 0.0023058 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
275.788: [GC (Allocation Failure) 275.788: [ParNew: 114644K->30720K(153600K), 0.0062191 secs] 115599K->31674K(256000K), 0.0063834 secs] [Times: user=0.03 sys=0.01, real=0.01 secs] 
277.809: [GC (Allocation Failure) 277.810: [ParNew: 124884K->0K(153600K), 0.0014794 secs] 125839K->954K(256000K), 0.0017628 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
278.826: [GC (Allocation Failure) 278.827: [ParNew: 94164K->10240K(153600K), 0.0018351 secs] 95119K->11194K(256000K), 0.0020867 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
279.843: [GC (Allocation Failure) 279.843: [ParNew: 104404K->10240K(153600K), 0.0015747 secs] 105359K->11194K(256000K), 0.0018283 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
280.860: [GC (Allocation Failure) 280.860: [ParNew: 104404K->10240K(153600K), 0.0015995 secs] 105359K->11194K(256000K), 0.0018533 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
281.877: [GC (Allocation Failure) 281.877: [ParNew: 104404K->0K(153600K), 0.0008093 secs] 105359K->954K(256000K), 0.0009421 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
282.893: [GC (Allocation Failure) 282.893: [ParNew: 94164K->10240K(153600K), 0.0011769 secs] 95119K->11194K(256000K), 0.0013930 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
283.909: [GC (Allocation Failure) 283.910: [ParNew: 104404K->20480K(153600K), 0.0028803 secs] 105359K->21434K(256000K), 0.0030859 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
284.928: [GC (Allocation Failure) 284.928: [ParNew: 114644K->30720K(153600K), 0.0036453 secs] 115599K->31674K(256000K), 0.0038239 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
286.946: [GC (Allocation Failure) 286.946: [ParNew: 124884K->0K(153600K), 0.0012280 secs] 125839K->954K(256000K), 0.0014782 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
287.959: [GC (Allocation Failure) 287.959: [ParNew: 94164K->10240K(153600K), 0.0013787 secs] 95119K->11194K(256000K), 0.0015682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
288.979: [GC (Allocation Failure) 288.979: [ParNew: 104404K->10240K(153600K), 0.0041234 secs] 105359K->11194K(256000K), 0.0042552 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
290.003: [GC (Allocation Failure) 290.003: [ParNew: 104404K->0K(153600K), 0.0023209 secs] 105359K->954K(256000K), 0.0024285 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
291.033: [GC (Allocation Failure) 291.033: [ParNew: 94164K->0K(153600K), 0.0009134 secs] 95119K->954K(256000K), 0.0010095 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
292.060: [GC (Allocation Failure) 292.060: [ParNew: 94179K->0K(153600K), 0.0006169 secs] 95134K->954K(256000K), 0.0006863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
293.086: [GC (Allocation Failure) 293.086: [ParNew: 94174K->0K(153600K), 0.0011048 secs] 95128K->954K(256000K), 0.0012053 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
294.107: [GC (Allocation Failure) 294.107: [ParNew: 94170K->0K(153600K), 0.0004640 secs] 95125K->954K(256000K), 0.0005451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
296.132: [GC (Allocation Failure) 296.132: [ParNew: 94168K->0K(153600K), 0.0006600 secs] 95123K->954K(256000K), 0.0007795 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
297.154: [GC (Allocation Failure) 297.154: [ParNew: 94167K->0K(153600K), 0.0005533 secs] 95121K->954K(256000K), 0.0006217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
298.174: [GC (Allocation Failure) 298.174: [ParNew: 94166K->0K(153600K), 0.0009152 secs] 95120K->954K(256000K), 0.0010450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
299.199: [GC (Allocation Failure) 299.200: [ParNew: 94165K->0K(153600K), 0.0010845 secs] 95120K->954K(256000K), 0.0011847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
300.220: [GC (Allocation Failure) 300.220: [ParNew: 94165K->0K(153600K), 0.0007302 secs] 95119K->954K(256000K), 0.0008028 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
301.237: [GC (Allocation Failure) 301.237: [ParNew: 94164K->0K(153600K), 0.0005684 secs] 95119K->954K(256000K), 0.0006699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
302.258: [GC (Allocation Failure) 302.258: [ParNew: 94164K->0K(153600K), 0.0005293 secs] 95119K->954K(256000K), 0.0006177 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
